Date,Year,Month,Day,Season,Country,City,Temperature_C,Humidity_%,WindSpeed_mps,Pressure_hPa,Rainfall_mm,Visibility_km,UV_Index,PM2_5,PM10,NO2,SO2,CO,Ozone,NH3,Aerosol_Optical_Depth,Traffic_Density,Industrial_Activity,Green_Cover_%,Population_Density,AQI,AQI_Category
2024-02-03,2024,2,3,Winter,Brazil,Brasilia,24.1,36.0,3.2,1018.1,2.4,7.8,5.2,27.6,41.3,36.8,15.4,2.42,42.5,21.2,0.54,28,88,8,21880,137,Unhealthy for Sensitive Groups
2025-09-18,2025,9,18,Autumn,France,Marseille,27.1,51.0,5.1,1001.5,3.9,8.7,6.6,28.6,64.3,30.9,6.0,1.99,31.2,15.6,0.68,72,35,14,19599,144,Unhealthy for Sensitive Groups
2025-08-03,2025,8,3,Monsoon,France,Lyon,34.5,76.0,5.8,1016.2,5.8,9.3,7.7,24.8,46.7,27.8,10.0,2.5,40.0,12.2,0.79,77,33,17,23632,130,Unhealthy for Sensitive Groups
2025-09-24,2025,9,24,Autumn,USA,Seattle,14.7,78.0,9.3,1005.4,0.0,6.0,5.9,48.7,78.4,29.0,13.3,1.38,42.0,21.9,0.71,74,77,47,11603,192,Unhealthy
2024-03-22,2024,3,22,Summer,USA,New York,28.2,92.0,9.9,1011.6,6.4,11.1,7.4,67.8,97.7,28.2,13.4,0.31,37.7,20.3,0.41,75,33,60,7571,237,Very Unhealthy
2025-11-06,2025,11,6,Autumn,South Africa,Pretoria,45.4,39.0,7.5,1037.3,3.1,10.9,7.8,49.6,69.5,37.5,13.7,0.98,41.4,22.2,0.28,53,21,46,2086,192,Unhealthy
2025-04-11,2025,4,11,Summer,Canada,Vancouver,19.5,52.0,5.5,1003.2,3.8,8.8,10.3,29.3,46.7,27.3,14.6,0.68,32.4,12.8,0.23,42,82,69,1715,116,Unhealthy for Sensitive Groups
2025-11-26,2025,11,26,Autumn,China,Shenzhen,34.8,39.0,4.6,1003.8,6.4,10.1,1.3,22.7,46.4,32.3,8.2,2.2,41.8,22.4,0.51,89,62,41,6906,124,Unhealthy for Sensitive Groups
2024-07-19,2024,7,19,Monsoon,India,Chennai,4.8,94.0,10.8,1015.7,11.6,6.1,6.1,23.9,62.5,47.7,17.0,1.64,32.2,22.1,0.1,30,37,51,10162,132,Unhealthy for Sensitive Groups
2025-04-15,2025,4,15,Summer,Canada,Toronto,11.2,43.0,6.7,1021.9,11.4,8.2,6.6,37.6,54.7,27.2,13.6,1.32,42.2,11.5,0.31,50,45,36,10980,153,Unhealthy
2025-06-21,2025,6,21,Monsoon,India,Delhi,34.9,58.0,7.7,1008.6,3.7,9.8,2.9,81.8,94.5,58.7,23.2,1.62,48.2,19.8,0.58,47,96,22,20324,305,Hazardous
2025-10-08,2025,10,8,Autumn,Brazil,Curitiba,35.4,40.0,1.0,1006.4,1.6,6.4,11.1,48.2,59.3,47.3,12.6,2.16,31.8,19.0,1.02,80,92,14,3878,203,Very Unhealthy
2024-08-27,2024,8,27,Monsoon,India,Bengaluru,34.5,72.0,2.3,1015.9,0.0,8.5,11.5,41.1,71.3,44.2,23.2,0.63,39.5,16.9,0.46,58,99,40,8637,186,Unhealthy
2025-08-07,2025,8,7,Monsoon,Brazil,Curitiba,26.0,78.0,12.0,1018.6,3.3,5.9,9.8,35.4,72.7,24.6,13.8,1.93,19.3,15.8,0.41,56,47,53,2537,142,Unhealthy for Sensitive Groups
2024-02-27,2024,2,27,Winter,India,Chennai,30.0,68.0,3.6,1016.1,9.4,6.4,7.6,,92.4,47.9,18.9,1.38,42.5,17.6,0.53,79,75,22,21411,239,Very Unhealthy
2024-07-23,2024,7,23,Monsoon,Canada,Montreal,18.1,62.0,11.9,1023.7,1.4,3.5,7.7,39.6,51.2,26.2,12.8,1.73,39.3,13.7,0.67,67,89,29,1174,159,Unhealthy
2025-11-26,2025,11,26,Autumn,China,Wuhan,25.3,86.0,10.3,1000.0,,6.2,6.4,38.5,55.7,44.6,10.3,1.69,26.8,27.5,0.36,38,77,17,16094,165,Unhealthy
2024-07-24,2024,7,24,Monsoon,USA,New York,18.2,83.0,1.2,1014.1,0.0,8.6,7.7,25.8,64.0,32.6,15.7,1.96,29.3,9.4,0.74,69,69,31,12522,137,Unhealthy for Sensitive Groups
2024-09-23,2024,9,23,Autumn,USA,New York,22.1,72.0,4.5,999.7,1.2,7.7,5.0,43.4,82.4,38.7,16.9,2.38,36.1,11.4,0.55,50,34,8,16933,196,Unhealthy
2025-04-30,2025,4,30,Summer,France,Paris,29.7,72.0,10.6,1026.3,10.9,9.4,5.4,33.1,72.0,29.9,7.3,1.77,16.7,8.3,0.66,27,22,35,9709,137,Unhealthy for Sensitive Groups
2024-07-08,2024,7,8,Monsoon,Canada,Montreal,29.9,53.0,10.2,1012.9,6.6,7.5,3.6,17.6,27.9,24.5,12.6,0.43,28.5,21.4,0.45,66,57,37,23368,90,Moderate
2025-09-11,2025,9,11,Autumn,Japan,Nagoya,39.9,48.0,6.0,995.7,11.6,8.3,7.9,39.6,63.2,40.0,7.0,1.34,32.3,15.9,0.39,78,34,57,16457,164,Unhealthy
2024-09-14,2024,9,14,Autumn,Japan,Sapporo,25.1,59.0,11.1,1014.3,8.4,9.5,7.7,39.4,76.6,31.4,6.0,0.66,44.0,20.1,0.84,57,20,62,13003,162,Unhealthy
2024-08-30,2024,8,30,Monsoon,France,Toulouse,27.7,85.0,8.6,1030.2,1.7,7.6,8.1,26.0,38.3,23.3,12.0,1.12,28.8,21.4,0.6,91,86,46,9750,115,Unhealthy for Sensitive Groups
2025-07-29,2025,7,29,Monsoon,Brazil,Curitiba,14.4,61.0,9.7,1009.5,0.0,3.8,5.1,12.5,32.7,25.1,4.6,0.32,39.4,16.9,0.1,24,45,26,20140,78,Moderate
2024-03-27,2024,3,27,Summer,Germany,Hamburg,28.3,95.0,2.6,999.1,8.9,5.5,7.7,54.6,66.9,28.4,4.8,1.84,44.8,17.6,0.39,68,40,17,21003,204,Very Unhealthy
2024-07-18,2024,7,18,Monsoon,Australia,Sydney,27.0,,7.8,1014.8,5.6,8.2,7.2,,37.7,24.9,12.6,1.04,30.9,13.6,0.53,49,79,13,4283,94,Moderate
2025-05-15,2025,5,15,Summer,Brazil,Sao Paulo,12.4,74.0,5.6,1021.2,2.7,6.0,7.9,39.2,63.1,37.1,13.6,1.38,10.3,7.0,0.26,48,69,60,15159,148,Unhealthy for Sensitive Groups
2025-04-20,2025,4,20,Summer,Germany,Cologne,26.8,89.0,6.0,1008.0,1.5,6.6,7.8,24.4,42.6,28.2,10.0,0.47,24.5,21.9,0.32,42,86,54,21420,103,Unhealthy for Sensitive Groups
2024-04-20,2024,4,20,Summer,Germany,Cologne,34.3,90.0,9.8,1015.8,6.0,8.0,6.1,7.4,42.4,14.7,11.5,1.93,30.1,20.0,0.52,41,80,20,3448,68,Moderate
2024-01-18,2024,1,18,Winter,USA,Houston,23.1,69.0,5.2,1009.1,0.0,11.3,4.1,46.6,63.7,31.5,8.8,1.22,44.0,14.3,0.93,63,89,39,6961,181,Unhealthy
2025-09-22,2025,9,22,Autumn,China,Shenzhen,38.2,88.0,10.3,1009.8,0.0,7.6,5.5,49.8,70.9,66.6,12.0,0.67,32.2,20.4,0.62,87,64,65,21293,213,Very Unhealthy
2024-04-29,2024,4,29,Summer,Brazil,Brasilia,21.8,71.0,11.2,1014.4,3.9,11.2,7.3,24.4,61.3,33.5,17.4,1.21,45.8,16.9,0.34,83,56,66,2494,133,Unhealthy for Sensitive Groups
2025-02-20,2025,2,20,Winter,Brazil,Salvador,28.1,41.0,5.2,1007.3,0.0,5.5,4.3,76.0,105.7,36.0,11.9,1.71,18.0,21.6,0.48,26,32,47,14187,251,Very Unhealthy
2025-05-23,2025,5,23,Summer,Germany,Hamburg,32.7,59.0,4.7,1006.2,5.9,7.9,8.5,43.6,61.7,20.8,16.5,0.89,49.2,15.8,0.86,61,79,40,5087,169,Unhealthy
2024-06-06,2024,6,6,Monsoon,Japan,Tokyo,16.3,91.0,9.2,1012.1,0.0,9.0,7.4,46.4,76.0,33.9,11.0,0.98,41.8,29.8,0.17,75,83,63,11236,184,Unhealthy
2024-01-12,2024,1,12,Winter,South Africa,Cape Town,24.6,40.0,3.6,1013.3,0.0,8.7,3.9,34.4,68.1,15.4,19.3,2.04,23.2,6.0,0.67,60,20,16,16490,146,Unhealthy for Sensitive Groups
2025-12-23,2025,12,23,Winter,India,Delhi,20.9,37.0,4.4,1005.1,0.0,7.4,5.4,98.3,125.9,30.2,15.1,0.68,21.1,18.6,0.75,56,46,50,12085,313,Hazardous
2024-06-25,2024,6,25,Monsoon,India,Hyderabad,12.8,36.0,0.7,1012.6,3.2,10.6,6.2,74.2,86.0,49.0,16.3,2.25,55.1,14.9,0.58,31,80,37,3170,269,Very Unhealthy
2025-04-28,2025,4,28,Summer,Australia,Perth,22.3,57.0,4.3,1014.4,4.8,5.7,3.3,34.9,63.7,19.6,7.1,0.47,36.2,8.8,0.54,63,40,34,17160,144,Unhealthy for Sensitive Groups
2024-07-02,2024,7,2,Monsoon,Canada,Vancouver,37.2,71.0,5.0,1020.1,7.7,8.0,2.0,31.4,41.5,31.6,12.8,1.72,27.0,22.7,0.54,87,95,31,5724,139,Unhealthy for Sensitive Groups
2024-08-07,2024,8,7,Monsoon,Brazil,Sao Paulo,21.4,74.0,11.6,1004.9,3.0,5.5,10.1,62.7,74.8,38.6,7.7,2.43,36.0,19.0,0.53,84,80,11,22788,237,Very Unhealthy
2024-07-13,2024,7,13,Monsoon,South Africa,Johannesburg,24.9,94.0,5.5,1011.2,6.5,7.9,5.5,37.7,73.0,34.2,13.0,2.46,47.2,10.8,0.62,50,35,62,3288,162,Unhealthy
2024-10-14,2024,10,14,Autumn,India,Mumbai,2.6,62.0,6.3,1006.3,3.4,6.6,6.8,37.0,49.8,45.4,14.7,0.77,37.3,24.5,0.79,31,21,35,12914,159,Unhealthy
2024-07-22,2024,7,22,Monsoon,Germany,Berlin,28.3,90.0,7.9,1019.1,10.7,4.5,8.8,23.4,53.7,28.6,12.6,1.92,30.4,21.3,0.67,36,78,66,17051,105,Unhealthy for Sensitive Groups
2024-02-09,2024,2,9,Winter,India,Delhi,30.0,77.0,11.9,1018.0,6.9,6.7,5.1,66.8,88.1,60.9,6.1,1.96,21.0,17.9,0.66,75,26,68,14843,245,Very Unhealthy
2024-07-01,2024,7,1,Monsoon,Brazil,Sao Paulo,10.9,80.0,11.9,1021.7,13.5,9.6,3.5,48.2,73.3,39.4,12.6,1.93,29.3,18.5,0.35,30,54,69,16382,176,Unhealthy
2025-10-15,2025,10,15,Autumn,South Africa,Johannesburg,30.8,90.0,3.6,1002.1,11.9,9.7,4.4,44.6,72.9,24.9,15.6,1.86,40.5,12.0,0.38,45,37,38,17485,174,Unhealthy
2025-09-19,2025,9,19,Autumn,Canada,Vancouver,24.6,80.0,2.2,1014.3,8.8,6.8,4.8,30.0,45.8,37.3,11.3,1.47,37.2,19.3,0.7,67,31,9,14239,148,Unhealthy for Sensitive Groups
2025-07-28,2025,7,28,Monsoon,Brazil,Salvador,30.1,72.0,8.5,1007.9,3.2,7.8,2.8,20.7,41.8,3.0,11.4,2.09,33.0,13.0,0.28,39,42,8,17072,92,Moderate
2024-06-07,2024,6,7,Monsoon,China,Beijing,25.6,,6.5,1018.6,1.5,6.4,6.1,34.4,55.5,24.1,6.0,0.53,29.4,8.3,0.11,31,54,31,15256,133,Unhealthy for Sensitive Groups
2025-12-31,2025,12,31,Winter,USA,Los Angeles,21.8,59.0,2.5,1007.9,0.0,9.9,4.1,43.6,60.3,31.7,15.3,2.01,24.4,13.6,0.9,89,88,39,22845,173,Unhealthy
2025-06-10,2025,6,10,Monsoon,South Africa,Bloemfontein,25.9,87.0,8.9,1006.3,6.2,11.1,2.2,19.0,32.6,31.5,12.9,2.07,40.8,18.8,0.45,34,80,14,20403,107,Unhealthy for Sensitive Groups
2024-10-22,2024,10,22,Autumn,Australia,Melbourne,10.0,41.0,4.9,1008.0,9.7,8.7,6.0,24.5,62.2,20.9,6.9,1.85,48.3,8.7,0.1,41,21,67,17324,111,Unhealthy for Sensitive Groups
2024-06-05,2024,6,5,Monsoon,Australia,Sydney,20.7,71.0,2.2,1004.6,0.0,7.1,4.2,22.9,57.3,13.2,8.9,1.26,40.6,10.8,0.55,20,54,66,9419,93,Moderate
2024-02-20,2024,2,20,Winter,China,Guangzhou,23.1,75.0,5.2,1020.1,9.6,10.4,7.9,52.9,73.6,53.8,6.3,2.18,30.2,14.2,0.72,68,27,10,14363,221,Very Unhealthy
2024-05-14,2024,5,14,Summer,Australia,Brisbane,27.5,64.0,1.1,1022.7,3.4,8.4,6.8,26.1,53.4,25.0,12.0,2.24,27.2,11.1,0.72,47,92,7,9863,127,Unhealthy for Sensitive Groups
2024-04-21,2024,4,21,Summer,USA,Seattle,24.1,36.0,11.8,1009.3,3.0,9.8,2.0,40.0,71.8,51.3,12.5,2.29,28.5,18.7,0.43,93,87,37,4234,188,Unhealthy
2024-05-30,2024,5,30,Summer,Japan,Osaka,22.7,81.0,2.3,1005.6,0.0,7.7,5.0,20.4,48.5,23.3,13.1,2.1,28.3,19.9,0.62,48,99,62,10942,95,Moderate
2024-06-06,2024,6,6,Monsoon,China,Beijing,20.9,79.0,7.1,1024.4,11.7,8.2,6.4,58.2,83.6,41.8,15.5,0.51,35.7,24.3,0.5,38,43,54,6064,215,Very Unhealthy
2025-03-21,2025,3,21,Summer,France,Paris,26.1,95.0,7.0,1015.9,5.9,11.2,7.7,38.9,78.6,31.9,10.1,2.43,24.1,20.2,0.64,60,90,10,10205,173,Unhealthy
2024-08-08,2024,8,8,Monsoon,Japan,Kyoto,32.1,80.0,7.3,1006.2,5.8,7.3,5.9,24.5,59.1,27.9,10.7,1.04,27.7,16.6,0.59,37,59,23,11632,121,Unhealthy for Sensitive Groups
2024-04-04,2024,4,4,Summer,India,Chennai,14.3,80.0,8.5,1031.5,7.5,7.1,7.2,73.7,112.2,47.2,13.2,1.82,46.0,21.2,0.32,96,50,55,2919,282,Very Unhealthy
2025-06-24,2025,6,24,Monsoon,Brazil,Rio de Janeiro,9.4,73.0,11.7,1012.9,3.1,9.4,8.3,36.0,47.5,28.9,18.3,1.09,28.3,14.9,0.33,58,60,20,13710,150,Unhealthy for Sensitive Groups
2024-02-14,2024,2,14,Winter,Australia,Perth,25.0,62.0,1.6,1017.3,9.7,9.5,4.4,21.1,40.4,21.1,8.4,0.61,19.9,9.2,0.35,36,37,44,8684,88,Moderate
2025-07-06,2025,7,6,Monsoon,Japan,Osaka,28.2,40.0,10.4,1011.2,0.0,10.6,5.9,27.0,61.2,37.5,7.9,2.04,31.8,12.2,0.68,93,45,39,8685,142,Unhealthy for Sensitive Groups
2025-06-17,2025,6,17,Monsoon,Australia,Sydney,27.0,52.0,5.7,1003.2,0.0,8.0,5.4,42.7,70.4,26.8,10.6,0.76,38.2,12.2,0.51,53,36,38,23930,169,Unhealthy
2024-11-08,2024,11,8,Autumn,Canada,Ottawa,31.2,77.0,11.1,1023.9,0.0,10.2,6.1,36.7,68.8,29.2,10.5,1.64,47.2,22.6,0.78,87,50,15,6585,174,Unhealthy
2025-05-14,2025,5,14,Summer,Japan,Osaka,17.2,35.0,2.0,1010.3,5.5,4.9,6.9,22.4,43.4,21.1,11.2,1.57,24.9,20.9,0.22,22,78,19,4949,101,Unhealthy for Sensitive Groups
2025-05-01,2025,5,1,Summer,France,Paris,33.2,77.0,2.7,1000.5,6.0,5.7,6.2,58.3,75.6,34.0,11.4,1.68,23.4,13.4,0.18,98,76,36,16896,215,Very Unhealthy
2024-12-17,2024,12,17,Winter,China,Beijing,28.6,54.0,8.4,1021.7,9.9,11.3,6.4,44.9,76.6,28.7,10.0,0.41,30.7,13.8,0.33,86,34,9,1300,190,Unhealthy
2024-11-19,2024,11,19,Autumn,China,Beijing,28.7,91.0,2.9,1017.9,8.1,4.3,9.0,60.5,83.2,53.9,15.2,2.28,38.1,20.8,0.61,89,87,69,6727,236,Very Unhealthy
2025-05-15,2025,5,15,Summer,USA,Houston,23.2,47.0,8.9,1014.5,3.7,10.8,7.4,47.6,80.2,25.8,10.9,2.11,29.0,13.1,0.7,36,46,25,15273,180,Unhealthy
2024-10-28,2024,10,28,Autumn,France,Marseille,11.2,85.0,4.2,1023.5,7.8,6.2,4.9,18.4,37.8,20.5,10.1,1.65,51.6,18.5,0.33,34,52,40,4903,95,Moderate
2024-08-26,2024,8,26,Monsoon,Japan,Osaka,23.5,75.0,8.2,1003.0,4.2,7.7,4.5,30.6,41.5,21.1,13.5,1.51,29.1,23.6,0.37,78,82,15,21623,133,Unhealthy for Sensitive Groups
2025-03-16,2025,3,16,Summer,France,Toulouse,38.9,39.0,1.2,1017.2,5.1,10.2,6.8,26.3,61.3,40.8,12.9,1.49,49.8,11.9,0.72,77,96,51,2368,146,Unhealthy for Sensitive Groups
2025-08-19,2025,8,19,Monsoon,USA,Chicago,26.8,81.0,0.9,1007.8,5.1,3.0,4.4,29.2,39.4,28.7,13.8,2.47,28.3,15.8,0.25,39,59,51,15708,116,Unhealthy for Sensitive Groups
2024-07-03,2024,7,3,Monsoon,Germany,Berlin,31.3,95.0,11.8,1012.6,3.6,7.5,4.5,47.2,59.9,35.2,13.6,0.5,25.0,14.6,0.17,92,42,9,5942,193,Unhealthy
2025-07-11,2025,7,11,Monsoon,Brazil,Curitiba,34.4,89.0,1.2,1015.6,0.7,11.1,5.2,38.5,65.8,20.3,13.0,2.14,37.5,18.0,0.46,25,76,17,24986,153,Unhealthy
2025-05-17,2025,5,17,Summer,India,Bengaluru,25.8,89.0,10.8,1017.4,9.7,4.1,10.6,65.5,93.8,46.8,23.6,1.12,41.2,12.7,0.43,81,81,48,19193,256,Very Unhealthy
2025-10-05,2025,10,5,Autumn,Brazil,Sao Paulo,22.3,86.0,3.0,1017.7,0.0,7.1,7.5,61.9,82.5,33.8,13.0,0.57,19.5,17.9,0.36,97,97,35,20525,226,Very Unhealthy
2025-10-01,2025,10,1,Autumn,Japan,Sapporo,25.0,81.0,8.1,1013.3,1.3,11.1,6.0,36.0,52.6,24.6,10.3,0.72,39.5,25.2,0.66,20,70,24,12826,141,Unhealthy for Sensitive Groups
2025-09-02,2025,9,2,Autumn,USA,Seattle,25.6,67.0,3.5,1008.5,2.2,7.7,1.5,31.0,50.1,21.0,14.3,1.5,36.9,18.2,0.58,96,93,35,7784,139,Unhealthy for Sensitive Groups
2025-08-30,2025,8,30,Monsoon,China,Shenzhen,27.1,54.0,5.6,1004.9,2.0,8.8,8.1,60.7,98.7,43.7,14.8,0.45,48.4,15.6,0.31,76,30,28,16838,250,Very Unhealthy
2025-02-16,2025,2,16,Winter,Japan,Tokyo,25.0,54.0,3.6,1023.0,0.0,4.0,8.0,32.5,46.8,35.7,7.0,2.12,31.0,13.3,0.67,75,51,39,7285,142,Unhealthy for Sensitive Groups
2024-04-18,2024,4,18,Summer,Brazil,Curitiba,26.1,52.0,10.6,1030.5,2.4,12.9,5.5,42.7,77.1,33.8,12.1,1.29,21.3,21.6,0.26,90,98,9,2012,188,Unhealthy
2024-09-22,2024,9,22,Autumn,Germany,Berlin,24.3,47.0,1.3,1012.9,10.1,10.0,3.5,30.7,56.0,35.6,11.0,1.14,51.3,21.3,0.39,31,86,57,23676,138,Unhealthy for Sensitive Groups
2025-04-21,2025,4,21,Summer,Australia,Melbourne,31.4,80.0,8.2,1021.3,14.1,8.3,2.1,41.8,53.1,34.2,8.3,2.21,40.4,15.6,0.31,66,26,61,672,160,Unhealthy
2025-01-30,2025,1,30,Winter,Canada,Toronto,29.4,62.0,11.0,1009.5,1.5,11.8,5.6,44.4,65.9,28.9,12.1,0.78,54.1,26.9,0.66,87,94,14,3106,193,Unhealthy
2024-11-07,2024,11,7,Autumn,Germany,Hamburg,12.0,62.0,6.2,1011.6,5.8,6.8,5.8,37.1,74.8,22.8,9.6,0.55,46.6,19.5,0.56,88,69,7,24955,175,Unhealthy
2024-09-07,2024,9,7,Autumn,India,Delhi,27.8,70.0,11.5,1029.6,0.0,8.5,6.6,48.0,77.5,43.5,20.8,2.31,39.6,25.4,0.15,45,46,55,1666,195,Unhealthy
2024-05-29,2024,5,29,Summer,France,Marseille,22.8,57.0,4.7,1008.5,0.0,7.5,4.8,30.5,52.4,28.0,10.2,2.33,32.5,31.8,0.5,24,85,19,1985,131,Unhealthy for Sensitive Groups
2025-10-30,2025,10,30,Autumn,South Africa,Cape Town,34.8,51.0,2.2,1023.6,0.0,8.3,5.4,33.0,49.3,44.4,13.5,0.96,47.3,22.9,0.75,51,94,38,17009,155,Unhealthy
2024-06-28,2024,6,28,Monsoon,South Africa,Cape Town,32.6,78.0,8.3,1004.8,0.0,10.3,2.7,46.3,73.0,37.5,14.9,1.21,43.5,21.5,0.71,81,51,51,24748,192,Unhealthy
2024-02-01,2024,2,1,Winter,India,Chennai,13.3,78.0,11.1,1001.2,8.6,7.6,4.8,46.0,62.7,46.7,11.6,1.42,57.8,10.8,0.59,24,27,41,5154,190,Unhealthy
2024-12-13,2024,12,13,Winter,France,Nice,25.8,55.0,2.5,1021.0,0.0,10.1,3.5,52.5,72.9,41.2,8.4,1.73,28.7,15.8,0.31,74,49,63,11964,195,Unhealthy
2025-04-15,2025,4,15,Summer,Germany,Cologne,36.0,63.0,2.3,1016.8,5.0,7.2,6.5,50.4,61.1,27.2,9.9,1.0,39.4,19.0,0.35,79,47,69,21964,177,Unhealthy
2024-10-23,2024,10,23,Autumn,France,Marseille,25.6,64.0,9.3,1006.7,2.1,6.9,5.2,36.5,60.0,18.1,10.3,1.26,39.9,13.6,0.72,67,78,37,16094,147,Unhealthy for Sensitive Groups
2025-10-16,2025,10,16,Autumn,France,Marseille,28.1,87.0,8.2,1008.0,6.3,10.4,4.4,44.2,65.5,30.4,10.6,0.74,22.8,18.7,0.29,58,42,31,18303,169,Unhealthy
2024-08-06,2024,8,6,Monsoon,Japan,Sapporo,24.8,73.0,7.7,1015.7,10.3,7.6,9.6,8.9,34.1,25.0,10.8,1.55,40.7,12.4,0.69,21,96,10,20424,78,Moderate
2025-04-04,2025,4,4,Summer,South Africa,Pretoria,26.1,37.0,2.4,1013.0,4.4,8.0,7.2,83.1,119.8,34.0,16.8,1.81,24.1,9.9,0.63,66,75,6,4945,297,Very Unhealthy
2025-10-09,2025,10,9,Autumn,China,Wuhan,38.0,95.0,1.0,1006.1,10.7,4.0,7.3,37.2,66.4,38.0,18.6,1.59,34.9,18.4,0.48,48,66,36,8538,165,Unhealthy
2024-04-11,2024,4,11,Summer,South Africa,Cape Town,29.4,61.0,7.2,1022.5,0.0,7.0,5.7,65.0,92.4,28.5,12.4,2.22,41.5,20.6,0.49,60,62,18,5008,240,Very Unhealthy
2024-12-06,2024,12,6,Winter,Australia,Brisbane,29.5,41.0,6.8,1014.8,1.0,10.8,9.5,39.6,51.5,26.4,12.2,1.38,28.5,28.6,0.35,96,98,55,3321,152,Unhealthy
2024-03-05,2024,3,5,Summer,France,Nice,18.3,47.0,7.2,1018.0,14.0,8.9,8.1,28.2,60.5,21.7,5.5,0.42,24.8,31.6,0.66,44,30,67,11405,110,Unhealthy for Sensitive Groups
2024-08-09,2024,8,9,Monsoon,India,Hyderabad,15.7,63.0,6.6,1012.3,3.6,8.8,2.7,34.5,57.1,48.8,15.0,0.38,40.0,12.2,0.14,96,37,63,21649,165,Unhealthy
2025-03-03,2025,3,3,Summer,USA,Seattle,29.9,42.0,6.7,1009.2,7.4,9.0,7.4,53.2,81.6,39.1,12.5,0.45,38.9,19.5,0.89,65,80,49,3172,207,Very Unhealthy
2024-01-15,2024,1,15,Winter,Japan,Kyoto,24.2,89.0,1.5,1020.2,0.2,11.7,9.8,36.3,66.5,26.7,12.1,0.77,7.9,20.3,0.51,44,64,23,10362,144,Unhealthy for Sensitive Groups
2024-11-18,2024,11,18,Autumn,Japan,Tokyo,11.4,46.0,11.9,1007.4,15.0,8.4,7.6,45.6,81.1,30.5,13.7,0.84,40.0,18.9,0.9,82,67,47,17666,189,Unhealthy
2024-10-18,2024,10,18,Autumn,France,Lyon,20.9,50.0,6.2,1017.8,0.0,11.4,2.7,26.1,41.0,23.2,6.9,1.75,36.5,17.3,0.55,91,87,38,13329,120,Unhealthy for Sensitive Groups
2024-07-01,2024,7,1,Monsoon,Australia,Perth,31.8,52.0,1.8,1001.8,3.8,6.5,2.3,22.0,46.8,22.6,10.0,0.84,38.7,15.0,0.63,37,70,39,14061,105,Unhealthy for Sensitive Groups
2025-08-24,2025,8,24,Monsoon,India,Chennai,30.4,36.0,6.4,1013.9,3.6,7.4,7.6,52.5,71.5,34.2,20.4,1.35,35.0,21.1,0.1,38,54,20,3601,202,Very Unhealthy
2025-05-17,2025,5,17,Summer,Japan,Osaka,32.9,71.0,2.7,1011.7,0.0,4.1,10.2,60.9,94.5,29.7,10.0,0.48,31.2,12.9,0.3,31,23,31,1949,218,Very Unhealthy
2024-06-12,2024,6,12,Monsoon,Germany,Cologne,10.9,82.0,8.6,1031.9,5.6,6.5,3.6,25.0,63.0,37.5,18.0,1.68,43.2,13.9,0.59,41,94,9,4005,146,Unhealthy for Sensitive Groups
2025-09-28,2025,9,28,Autumn,Canada,Vancouver,35.7,95.0,7.4,1023.0,8.9,10.4,2.2,42.0,56.8,31.3,16.9,1.91,29.9,20.3,0.65,91,73,11,10736,179,Unhealthy
2025-04-09,2025,4,9,Summer,France,Toulouse,18.7,54.0,10.7,1015.0,0.1,7.5,8.1,51.0,88.9,25.7,14.7,1.32,45.1,23.8,0.4,37,67,44,19929,195,Unhealthy
2024-01-07,2024,1,7,Winter,Australia,Melbourne,34.8,45.0,5.8,1011.6,,5.1,5.2,39.9,75.4,18.8,6.0,2.45,29.7,14.4,0.37,38,91,12,502,158,Unhealthy
2024-05-20,2024,5,20,Summer,Japan,Kyoto,27.1,62.0,0.8,1002.7,0.0,9.5,4.2,5.0,18.9,24.8,14.6,1.41,38.9,15.9,0.4,26,92,38,7968,55,Moderate
2024-10-03,2024,10,3,Autumn,USA,Seattle,26.1,39.0,4.1,1000.3,6.2,10.6,5.5,46.4,74.5,35.9,16.3,1.07,46.1,15.6,0.43,100,84,40,5947,201,Very Unhealthy
2025-03-26,2025,3,26,Summer,France,Nice,37.6,67.0,11.1,999.3,0.7,8.8,5.2,30.2,41.1,22.7,8.8,1.18,40.4,24.6,0.42,26,81,58,17487,112,Unhealthy for Sensitive Groups
2025-05-16,2025,5,16,Summer,Australia,Perth,32.9,75.0,7.4,1009.3,10.2,9.5,6.3,47.2,81.7,29.7,7.3,0.93,45.5,24.5,0.57,87,23,7,23680,204,Very Unhealthy
2024-01-05,2024,1,5,Winter,China,Shanghai,31.6,94.0,7.2,1016.5,6.4,6.4,6.8,67.6,81.6,41.4,14.2,0.59,51.3,26.2,0.27,59,99,42,16497,247,Very Unhealthy
2025-12-22,2025,12,22,Winter,Australia,Brisbane,15.5,80.0,11.1,1003.7,2.9,7.3,3.6,19.5,36.8,22.6,9.8,0.99,27.0,6.0,0.56,29,95,52,12868,84,Moderate
2024-02-15,2024,2,15,Winter,China,Guangzhou,25.7,82.0,10.6,1016.2,0.0,5.3,6.5,51.1,82.5,54.7,22.2,0.99,25.8,23.4,0.61,86,27,18,18608,228,Very Unhealthy
2024-05-06,2024,5,6,Summer,France,Nice,18.0,74.0,11.0,1012.4,4.7,7.8,9.2,30.4,51.1,23.1,8.0,1.83,20.4,21.7,0.22,48,51,9,17976,129,Unhealthy for Sensitive Groups
